31100,-1024
31200,-1033
31300,-1032
31400,-1040
31500,-1056
31600,-1051
31700,-1053
31800,-1057
31900,-1064
32000,-1059
32100,-1049
32200,-1054
32300,-1062
32400,-1068
32500,-1065
32600,-1055
32700,-1057
32800,-1059
32900,-1053
33000,-1057
33100,-1055
33200,-1049
33300,-1056
33400,-1058
33500,-1054
33600,-1055
33700,-1058
33800,-1064
33900,-1069
34000,-1073
34100,-1082
34200,-1079
34300,-1083
34400,-1088
34500,-1086
34600,-1084
34700,-1085
34800,-1080
34900,-1085
35000,-1088
35100,-1097
35200,-1101
35300,-1100
35400,-1105
35500,-1106
35600,-1103
35700,-1108
35800,-1114
35900,-1123
36000,-1128
36100,-1127
36200,-1122
36300,-1132
36400,-1131
36500,-1134
36600,-1144
36700,-1142
36800,-1147
36900,-1142
37000,-1150
37100,-1143
37200,-1148
37300,-1155
37400,-1172
37500,-1165
37600,-1176
37700,-1179
37800,-1174
37900,-1180
38000,-1189
38100,-1183
38200,-1176
38300,-1179
38400,-1198
38500,-1206
38600,-1203
38700,-1199
38800,-1196
38900,-1201
39000,-1195
39100,-1199
39200,-1207
39300,-1204
39400,-1206
39500,-1204
39600,-1204
39700,-1200
39800,-1195
39900,-1202
40000,-1209
40100,-1214
40200,-1224
40300,-1226
40400,-1238
40500,-1230
40600,-1239
40700,-1246
40800,-1248
40900,-1248
41000,-1254
41100,-1259
41200,-1279
41300,-1285
41400,-1299
41500,-1301
41600,-1299
41700,-1305
41800,-1313
41900,-1323
42000,-1324
42100,-1318
42200,-1312
42300,-1302
42400,-1307
42500,-1305
42600,-1309
42700,-1313
42800,-1318
42900,-1323
43000,-1329
43100,-1339
43200,-1342
43300,-1349
43400,-1334
43500,-1347
43600,-1346
43700,-1344
43800,-1349
43900,-1364
44000,-1370
44100,-1361
44200,-1372
44300,-1361
44400,-1369
44500,-1360
44600,-1352
44700,-1354
44800,-1347
44900,-1347
45000,-1356
45100,-1360
45200,-1358
45300,-1348
45400,-1360
45500,-1373
45600,-1376
45700,-1376
45800,-1372
45900,-1366
46000,-1367
46100,-1375
46200,-1383
46300,-1381
46400,-1374
46500,-1385
46600,-1389
46700,-1388
46800,-1394
46900,-1404
47000,-1399
47100,-1404
47200,-1398
47300,-1396
47400,-1395
47500,-1390
47600,-1397
47700,-1395
47800,-1401
47900,-1409
48000,-1391
48100,-1383
48200,-1378
48300,-1378
48400,-1377
48500,-1385
48600,-1387
48700,-1387
48800,-1393
48900,-1395
49000,-1395
49100,-1403
49200,-1404
49300,-1406
49400,-1409
49500,-1412
49600,-1406
49700,-1410
49800,-1409
49900,-1421
50000,-1412
50100,-1423
50200,-1416
50300,-1418
50400,-1416
50500,-1419
50600,-1419
50700,-1431
50800,-1432
50900,-1433
51000,-1434
51100,-1446
51200,-1447
51300,-1444
51400,-1441
51500,-1442
51600,-1435
51700,-1449
51800,-1439
51900,-1434
52000,-1449
52100,-1444
52200,-1444
52300,-1442
52400,-1451
52500,-1442
52600,-1443
52700,-1445
52800,-1431
52900,-1436
53000,-1445
53100,-1449
53200,-1434
53300,-1442
53400,-1431
53500,-1438
53600,-1445
53700,-1456
53800,-1461
53900,-1460
54000,-1454
54100,-1442
54200,-1453
54300,-1450
54400,-1453
54500,-1446
54600,-1442
54700,-1437
54800,-1441
54900,-1446
55000,-1437
55100,-1431
55200,-1430
55300,-1439
55400,-1439
55500,-1442
55600,-1436
55700,-1445
55800,-1459
55900,-1457
56000,-1464
56100,-1480
56200,-1486
56300,-1490
56400,-1493
56500,-1508
56600,-1499
56700,-1499
56800,-1514
56900,-1508
57000,-1522
57100,-1518
57200,-1520
57300,-1521
57400,-1519
57500,-1501
57600,-1492
57700,-1503
57800,-1502
57900,-1505
58000,-1513
58100,-1533
58200,-1526
58300,-1536
58400,-1528
58500,-1523
58600,-1526
58700,-1517
58800,-1532
58900,-1538
59000,-1543
59100,-1530
59200,-1525
59300,-1527
59400,-1524
59500,-1527
59600,-1540
59700,-1549
59800,-1544
59900,-1545
60000,-1545
60100,-1551
60200,-1554
60300,-1555
60400,-1555
60500,-1560
60600,-1562
60700,-1569
60800,-1581
60900,-1589
61000,-1591
61100,-1583
61200,-1587
61300,-1588
61400,-1596
61500,-1590
61600,-1580
61700,-1585
61800,-1593
61900,-1587
62000,-1590
62100,-1590
62200,-1585
62300,-1593
62400,-1599
62500,-1603
62600,-1612
62700,-1614
62800,-1610
62900,-1613
63000,-1616
63100,-1628
63200,-1631
63300,-1635
63400,-1641
63500,-1631
63600,-1634
63700,-1634
63800,-1627
63900,-1633
64000,-1638
64100,-1647
64200,-1656
64300,-1652
64400,-1657
64500,-1653
64600,-1651
64700,-1650
64800,-1648
64900,-1636
65000,-1651
65100,-1636
65200,-1636
65300,-1635
65400,-1630
65500,-1626
65600,-1625
65700,-1614
65800,-1610
65900,-1606
66000,-1599
66100,-1604
66200,-1608
66300,-1621
66400,-1620
66500,-1609
66600,-1612
66700,-1607
66800,-1610
66900,-1603
67000,-1602
67100,-1596
67200,-1604
67300,-1601
67400,-1606
67500,-1593
67600,-1594
67700,-1591
67800,-1593
67900,-1600
68000,-1611
68100,-1616
68200,-1611
68300,-1615
68400,-1615
68500,-1611
68600,-1610
68700,-1620
68800,-1624
68900,-1623
69000,-1628
69100,-1636
69200,-1635
69300,-1627
69400,-1633
69500,-1628
69600,-1627
69700,-1634
69800,-1642
69900,-1643
70000,-1640
70100,-1638
70200,-1648
70300,-1648
70400,-1659
70500,-1654
70600,-1645
70700,-1643
70800,-1640
70900,-1643
71000,-1638
71100,-1641
71200,-1640
71300,-1640
71400,-1639
71500,-1651
71600,-1647
71700,-1659
71800,-1650
71900,-1652
72000,-1658
72100,-1665
72200,-1666
72300,-1670
72400,-1672
72500,-1667
72600,-1659
72700,-1656
72800,-1658
72900,-1659
73000,-1667
73100,-1669
73200,-1676
73300,-1674
73400,-1680
73500,-1691
73600,-1687
73700,-1688
73800,-1709
73900,-1718
74000,-1718
74100,-1727
74200,-1720
74300,-1723
74400,-1720
74500,-1723
74600,-1725
74700,-1728
74800,-1725
74900,-1714
75000,-1725
75100,-1732
75200,-1739
75300,-1745
75400,-1746
75500,-1762
75600,-1771
75700,-1769
75800,-1776
75900,-1774
76000,-1780
76100,-1786
76200,-1784
76300,-1790
76400,-1796
76500,-1800
76600,-1806
76700,-1819
76800,-1820
76900,-1814
77000,-1802
77100,-1810
77200,-1813
77300,-1805
77400,-1817
77500,-1821
77600,-1828
77700,-1843
77800,-1834
77900,-1840
78000,-1840
78100,-1841
78200,-1837
78300,-1831
78400,-1842
78500,-1850
78600,-1855
78700,-1862
78800,-1861
78900,-1856
79000,-1860
79100,-1865
79200,-1873
79300,-1872
79400,-1871
79500,-1873
79600,-1868
79700,-1865
79800,-1867
79900,-1866
80000,-1868
80100,-1877
80200,-1884
80300,-1885
80400,-1880
80500,-1873
80600,-1882
80700,-1887
80800,-1898
80900,-1905
81000,-1910
81100,-1911
81200,-1916
81300,-1918
81400,-1914
81500,-1924
81600,-1936
81700,-1947
81800,-1957
81900,-1957
82000,-1959
82100,-1970
82200,-1969
82300,-1974
82400,-1973
82500,-1986
82600,-1983
82700,-1977
82800,-1991
82900,-1995
83000,-1999
83100,-2004
83200,-1999
83300,-2004
83400,-2002
83500,-2010
83600,-2012
83700,-2003
83800,-2012
83900,-2015
84000,-2023
84100,-2028
84200,-2032
84300,-2039
84400,-2054
84500,-2054
84600,-2059
84700,-2051
84800,-2056
84900,-2054
85000,-2059
85100,-2061
85200,-2073
85300,-2071
85400,-2069
85500,-2072
85600,-2067
85700,-2072
85800,-2068
85900,-2065
86000,-2068
86100,-2069
86200,-2071
86300,-2070
86400,-2072
86500,-2084
86600,-2094
86700,-2106
86800,-2100
86900,-2096
87000,-2092
87100,-2094
87200,-2105
87300,-2116
87400,-2114
87500,-2129
87600,-2140
87700,-2145
87800,-2162
87900,-2174
88000,-2170
88100,-2175
88200,-2171
88300,-2175
88400,-2179
88500,-2181
88600,-2179
88700,-2189
88800,-2187
88900,-2205
89000,-2205
89100,-2208
89200,-2209
89300,-2228
89400,-2232
89500,-2230
89600,-2227
89700,-2228
89800,-2226
89900,-2220
90000,-2235
90100,-2239
90200,-2244
90300,-2245
90400,-2252
90500,-2260
90600,-2266
90700,-2257
90800,-2265
90900,-2251
91000,-2246
91100,-2245
91200,-2246
91300,-2233
91400,-2233
91500,-2244
91600,-2242
91700,-2245
91800,-2254
91900,-2257
92000,-2267
92100,-2272
92200,-2278
92300,-2282
92400,-2289
92500,-2300
92600,-2296
92700,-2287
92800,-2300
92900,-2303
93000,-2299
93100,-2296
93200,-2295
93300,-2301
93400,-2307
93500,-2310
93600,-2312
93700,-2304
93800,-2296
93900,-2293
94000,-2294
94100,-2297
94200,-2300
94300,-2306
94400,-2305
94500,-2307
94600,-2304
94700,-2306
94800,-2308
94900,-2307
95000,-2300
95100,-2303
95200,-2296
95300,-2300
95400,-2309
95500,-2304
95600,-2305
95700,-2310
95800,-2308
95900,-2296
96000,-2295
96100,-2292
96200,-2281
96300,-2282
96400,-2291
96500,-2285
96600,-2278
96700,-2293
96800,-2289
96900,-2285
97000,-2292
97100,-2282
97200,-2284
97300,-2282
97400,-2282
97500,-2290
97600,-2282
97700,-2282
97800,-2287
97900,-2282
98000,-2276
98100,-2276
98200,-2289
98300,-2297
98400,-2296
98500,-2311
98600,-2320
98700,-2334
98800,-2333
98900,-2339
99000,-2343
99100,-2343
99200,-2352
99300,-2369
99400,-2360
99500,-2361
99600,-2369
99700,-2381
99800,-2388
99900,-2382
100000,-2383
100100,-2395
100200,-2398
100300,-2403
100400,-2412
100500,-2407
100600,-2401
100700,-2391
100800,-2394
100900,-2395
101000,-2400
101100,-2412
101200,-2414
101300,-2418
101400,-2427
101500,-2433
101600,-2444
101700,-2452
101800,-2456
101900,-2464
102000,-2465
102100,-2468
102200,-2460
102300,-2479
102400,-2466
102500,-2467
102600,-2469
102700,-2470
102800,-2461
102900,-2473
103000,-2480
103100,-2484
103200,-2489
103300,-2492
103400,-2493
103500,-2499
103600,-2503
103700,-2511
103800,-2513
103900,-2512
104000,-2517
104100,-2523
104200,-2528
104300,-2528
104400,-2538
104500,-2532
104600,-2528
104700,-2531
104800,-2543
104900,-2543
105000,-2551
105100,-2554
105200,-2552
105300,-2559
105400,-2557
105500,-2559
105600,-2571
105700,-2567
105800,-2576
105900,-2577
106000,-2570
106100,-2559
106200,-2570
106300,-2579
106400,-2590
106500,-2597
106600,-2608
106700,-2618
106800,-2621
106900,-2610
107000,-2606
107100,-2607
107200,-2606
107300,-2620
107400,-2618
107500,-2615
107600,-2609
107700,-2621
107800,-2634
107900,-2626
108000,-2638
108100,-2635
108200,-2644
108300,-2651
108400,-2651
108500,-2641
108600,-2641
108700,-2645
108800,-2648
108900,-2661
109000,-2669
109100,-2669
109200,-2676
109300,-2680
109400,-2678
109500,-2687
109600,-2696
109700,-2689
109800,-2689
109900,-2691
110000,-2697
110100,-2695
110200,-2702
110300,-2701
110400,-2702
110500,-2705
110600,-2702
110700,-2697
110800,-2701
110900,-2708
111000,-2705
111100,-2711
111200,-2711
111300,-2720
111400,-2722
111500,-2733
111600,-2726
111700,-2732
111800,-2738
111900,-2740
112000,-2756
112100,-2758
112200,-2761
112300,-2755
112400,-2767
112500,-2765
112600,-2767
112700,-2768
112800,-2769
112900,-2778
113000,-2787
113100,-2787
113200,-2780
113300,-2774
113400,-2769
113500,-2774
113600,-2772
113700,-2775
113800,-2778
113900,-2786
114000,-2784
114100,-2786
114200,-2783
114300,-2781
114400,-2784
114500,-2792
114600,-2802
114700,-2794
114800,-2792
114900,-2786
115000,-2783
115100,-2789
115200,-2791
115300,-2793
115400,-2796
115500,-2801
115600,-2804
115700,-2813
115800,-2811
115900,-2812
116000,-2814
116100,-2814
116200,-2825
116300,-2837
116400,-2838
116500,-2848
116600,-2846
116700,-2844
116800,-2842
116900,-2830
117000,-2836
117100,-2839
117200,-2846
117300,-2859
117400,-2869
117500,-2871
117600,-2875
117700,-2869
117800,-2879
117900,-2888
118000,-2896
118100,-2901
118200,-2917
118300,-2925
118400,-2927
118500,-2938
118600,-2944
118700,-2955
118800,-2966
118900,-2961
119000,-2959
119100,-2968
119200,-2976
119300,-2969
119400,-2973
119500,-2982
119600,-2981
119700,-2987
119800,-2994
119900,-2995
120000,-3000
120100,-3007
120200,-3010
120300,-3003
120400,-3005
120500,-3009
120600,-2997
120700,-2999
120800,-3004
120900,-3013
121000,-3013
121100,-3013
121200,-3022
121300,-3036
121400,-3046
121500,-3053
121600,-3057
121700,-3069
121800,-3072
121900,-3085
122000,-3080
122100,-3085
122200,-3077
122300,-3073
122400,-3070
122500,-3080
122600,-3084
122700,-3077
122800,-3082
122900,-3085
123000,-3083
123100,-3084
123200,-3095
123300,-3100
123400,-3101
123500,-3105
123600,-3105
123700,-3106
123800,-3114
123900,-3124
124000,-3121
124100,-3126
124200,-3130
124300,-3130
124400,-3126
124500,-3128
124600,-3121
124700,-3131
124800,-3131
124900,-3126
125000,-3132
125100,-3137
125200,-3154
125300,-3156
125400,-3154
125500,-3158
125600,-3163
125700,-3165
125800,-3178
125900,-3183
126000,-3194
126100,-3206
126200,-3215
126300,-3230
126400,-3228
126500,-3229
126600,-3241
126700,-3252
126800,-3262
126900,-3272
127000,-3276
127100,-3277
127200,-3292
127300,-3291
127400,-3286
127500,-3294
127600,-3303
127700,-3314
127800,-3316
127900,-3304
128000,-3311
128100,-3308
128200,-3320
128300,-3318
128400,-3318
128500,-3323
128600,-3328
128700,-3343
128800,-3338
128900,-3347
129000,-3337
129100,-3346
129200,-3344
129300,-3341
129400,-3336
129500,-3350
129600,-3354
129700,-3356
129800,-3356
129900,-3363
130000,-3372
130100,-3372
130200,-3380
130300,-3387
130400,-3392
130500,-3394
130600,-3399
130700,-3398
130800,-3389
130900,-3388
131000,-3377
131100,-3386
131200,-3389
131300,-3390
131400,-3390
131500,-3384
131600,-3379
131700,-3373
131800,-3371
131900,-3378
132000,-3364
132100,-3358
132200,-3373
132300,-3388
132400,-3404
132500,-3403
132600,-3396
132700,-3398
132800,-3387
132900,-3391
133000,-3387
133100,-3396
133200,-3392
133300,-3393
133400,-3391
133500,-3401
133600,-3405
133700,-3397
133800,-3414
133900,-3418
134000,-3418
134100,-3427
134200,-3428
134300,-3429
134400,-3433
134500,-3427
134600,-3435
134700,-3443
134800,-3448
134900,-3447
135000,-3456
135100,-3461
135200,-3468
135300,-3466
135400,-3495
135500,-3492
135600,-3499
135700,-3495
135800,-3495
135900,-3507
136000,-3514
136100,-3517
136200,-3515
136300,-3519
136400,-3522
136500,-3530
136600,-3528
136700,-3533
136800,-3535
136900,-3541
137000,-3553
137100,-3557
137200,-3553
137300,-3542
137400,-3549
137500,-3540
137600,-3540
137700,-3550
137800,-3557
137900,-3563
138000,-3559
138100,-3556
138200,-3563
138300,-3564
138400,-3572
138500,-3576
138600,-3578
138700,-3576
138800,-3565
138900,-3576
139000,-3586
139100,-3582
139200,-3594
139300,-3590
139400,-3579
139500,-3582
139600,-3589
139700,-3581
139800,-3584
139900,-3599
140000,-3613
140100,-3619
140200,-3631
140300,-3630
140400,-3634
140500,-3641
140600,-3640
140700,-3647
140800,-3652
140900,-3645
141000,-3648
141100,-3647
141200,-3656
141300,-3660
141400,-3649
141500,-3656
141600,-3654
141700,-3652
141800,-3664
141900,-3661
142000,-3661
142100,-3668
142200,-3650
142300,-3655
142400,-3652
142500,-3663
142600,-3669
142700,-3663
142800,-3659
142900,-3654
143000,-3659
143100,-3666
143200,-3670
143300,-3674
143400,-3667
143500,-3669
143600,-3674
143700,-3682
143800,-3688
143900,-3695
144000,-3697
144100,-3709
144200,-3695
144300,-3715
144400,-3708
144500,-3715
144600,-3714
144700,-3723
144800,-3717
144900,-3736
145000,-3731
145100,-3726
145200,-3723
145300,-3719
145400,-3718
145500,-3723
145600,-3726
145700,-3730
145800,-3730
145900,-3732
146000,-3726
146100,-3713
146200,-3718
146300,-3721
146400,-3737
146500,-3748
146600,-3769
146700,-3772
146800,-3778
146900,-3783
147000,-3799
147100,-3810
147200,-3808
147300,-3812
147400,-3805
147500,-3817
147600,-3816
147700,-3827
147800,-3822
147900,-3829
148000,-3829
148100,-3842
148200,-3842
148300,-3834
148400,-3844
148500,-3845
148600,-3847
148700,-3846
148800,-3864
148900,-3863
149000,-3867
149100,-3874
149200,-3876
149300,-3864
149400,-3856
149500,-3856
149600,-3854
149700,-3864
149800,-3863
149900,-3868
150000,-3862
150100,-3863
150200,-3857
150300,-3875
150400,-3876
150500,-3863
150600,-3872
150700,-3875
150800,-3872
150900,-3858
151000,-3861
151100,-3858
151200,-3860
151300,-3852
151400,-3856
151500,-3862
151600,-3862
151700,-3863
151800,-3855
151900,-3858
152000,-3866
152100,-3865
152200,-3850
152300,-3862
152400,-3869
152500,-3871
152600,-3877
152700,-3872
152800,-3872
152900,-3874
153000,-3874
153100,-3874
153200,-3868
153300,-3877
153400,-3868
153500,-3870
153600,-3873
153700,-3874
153800,-3866
153900,-3864
154000,-3857
154100,-3853
154200,-3841
154300,-3834
154400,-3831
154500,-3821
154600,-3813
154700,-3811
154800,-3807
154900,-3803
155000,-3793
155100,-3788
155200,-3790
155300,-3786
155400,-3790
155500,-3789
155600,-3792
155700,-3795
155800,-3789
155900,-3792
156000,-3790
156100,-3795
156200,-3791
156300,-3793
156400,-3798
156500,-3795
156600,-3783
156700,-3770
156800,-3777
156900,-3773
157000,-3766
157100,-3772
157200,-3769
157300,-3763
157400,-3750
157500,-3751
157600,-3741
157700,-3731
157800,-3737
157900,-3738
158000,-3728
158100,-3741
158200,-3729
158300,-3719
158400,-3709
158500,-3698
158600,-3707
158700,-3708
158800,-3707
158900,-3705
159000,-3706
159100,-3713
159200,-3719
159300,-3718
159400,-3719
159500,-3717
159600,-3716
159700,-3709
159800,-3700
159900,-3706
160000,-3689
160100,-3687
160200,-3675
160300,-3669
160400,-3654
160500,-3665
160600,-3661
160700,-3661
160800,-3659
160900,-3662
161000,-3649
161100,-3640
161200,-3627
161300,-3636
161400,-3634
161500,-3625
161600,-3624
161700,-3618
161800,-3611
161900,-3604
162000,-3602
162100,-3591
162200,-3594
162300,-3587
162400,-3585
162500,-3572
162600,-3564
162700,-3560
162800,-3562
162900,-3550
163000,-3538
163100,-3535
163200,-3521
163300,-3523
163400,-3518
163500,-3511
163600,-3511
163700,-3512
163800,-3515
163900,-3518
164000,-3509
164100,-3506
164200,-3503
164300,-3495
164400,-3494
164500,-3492
164600,-3483
164700,-3484
164800,-3474
164900,-3465
165000,-3468
165100,-3466
165200,-3464
165300,-3465
165400,-3466
165500,-3461
165600,-3454
165700,-3463
165800,-3475
165900,-3472
166000,-3465
166100,-3468
166200,-3457
166300,-3465
166400,-3458
166500,-3468
166600,-3460
166700,-3443
166800,-3437
166900,-3441
167000,-3436
167100,-3432
167200,-3420
167300,-3410
167400,-3408
167500,-3404
167600,-3408
167700,-3398
167800,-3402
167900,-3390
168000,-3382
168100,-3383
168200,-3385
168300,-3392
168400,-3385
168500,-3387
168600,-3385
168700,-3376
168800,-3380
168900,-3391
169000,-3387
169100,-3388
169200,-3385
169300,-3383
169400,-3395
169500,-3386
169600,-3385
169700,-3390
169800,-3388
169900,-3384
170000,-3388
170100,-3385
170200,-3389
170300,-3377
170400,-3375
170500,-3363
170600,-3357
170700,-3354
170800,-3350
170900,-3341
171000,-3333
171100,-3326
171200,-3319
171300,-3320
171400,-3323
171500,-3325
171600,-3335
171700,-3344
171800,-3340
171900,-3336
172000,-3327
172100,-3323
172200,-3310
172300,-3299
172400,-3290
172500,-3292
172600,-3292
172700,-3284
172800,-3284
172900,-3292
173000,-3276
173100,-3285
173200,-3280
173300,-3275
173400,-3266
173500,-3275
173600,-3286
173700,-3283
173800,-3283
173900,-3271
174000,-3264
174100,-3244
174200,-3249
174300,-3233
174400,-3235
174500,-3228
174600,-3209
174700,-3208
174800,-3212
174900,-3200
175000,-3199
175100,-3204
175200,-3190
175300,-3171
175400,-3161
175500,-3152
175600,-3134
175700,-3133
175800,-3128
175900,-3131
176000,-3138
176100,-3148
176200,-3151
176300,-3138
176400,-3143
176500,-3147
176600,-3139
176700,-3137
176800,-3119
176900,-3118
177000,-3119
177100,-3114
177200,-3102
177300,-3089
177400,-3073
177500,-3066
177600,-3062
177700,-3069
177800,-3062
177900,-3053
178000,-3050
178100,-3052
178200,-3035
178300,-3020
178400,-3015
178500,-3016
178600,-3010
178700,-3012
178800,-3009
178900,-3000
179000,-2988
179100,-2974
179200,-2963
179300,-2961
179400,-2955
179500,-2951
179600,-2953
179700,-2954
179800,-2953
179900,-2963
180000,-2965
180100,-2957
180200,-2938
180300,-2919
180400,-2915
180500,-2899
180600,-2900
180700,-2900
180800,-2896
180900,-2894
181000,-2885
181100,-2883
181200,-2878
181300,-2877
181400,-2878
181500,-2874
181600,-2868
181700,-2873
181800,-2872
181900,-2860
182000,-2857
182100,-2857
182200,-2850
182300,-2844
182400,-2847
182500,-2840
182600,-2839
182700,-2825
182800,-2825
182900,-2822
183000,-2820
183100,-2827
183200,-2826
183300,-2821
183400,-2823
183500,-2818
183600,-2823
183700,-2824
183800,-2823
183900,-2813
184000,-2802
184100,-2785
184200,-2779
184300,-2772
184400,-2770
184500,-2767
184600,-2772
184700,-2764
184800,-2751
184900,-2737
185000,-2739
185100,-2725
185200,-2724
185300,-2720
185400,-2707
185500,-2708
185600,-2697
185700,-2702
185800,-2703
185900,-2695
186000,-2707
186100,-2710
186200,-2711
186300,-2712
186400,-2710
186500,-2699
186600,-2703
186700,-2700
186800,-2702
186900,-2712
187000,-2708
187100,-2707
187200,-2707
187300,-2710
187400,-2712
187500,-2715
187600,-2720
187700,-2717
187800,-2718
187900,-2703
188000,-2691
188100,-2697
188200,-2684
188300,-2681
188400,-2679
188500,-2682
188600,-2678
188700,-2679
188800,-2670
188900,-2683
189000,-2676
189100,-2676
189200,-2676
189300,-2682
189400,-2677
189500,-2683
189600,-2672
189700,-2680
189800,-2691
189900,-2686
190000,-2689
190100,-2690
190200,-2688
190300,-2690
190400,-2696
190500,-2690
190600,-2700
190700,-2695
190800,-2699
190900,-2693
191000,-2688
191100,-2680
191200,-2671
191300,-2669
191400,-2668
191500,-2668
191600,-2673
191700,-2670
191800,-2660
191900,-2661
192000,-2651
192100,-2654
192200,-2650
192300,-2657
192400,-2657
192500,-2646
192600,-2641
192700,-2634
192800,-2642
192900,-2644
193000,-2637
193100,-2631
193200,-2630
193300,-2636
193400,-2635
193500,-2626
193600,-2625
193700,-2625
193800,-2628
193900,-2628
194000,-2640
194100,-2638
194200,-2641
194300,-2626
194400,-2632
194500,-2629
194600,-2632
194700,-2634
194800,-2637
194900,-2640
195000,-2643
195100,-2644
195200,-2640
195300,-2640
195400,-2638
195500,-2629
195600,-2628
195700,-2622
195800,-2621
195900,-2623
196000,-2624
196100,-2625
196200,-2627
196300,-2634
196400,-2632
196500,-2626
196600,-2640
196700,-2641
196800,-2638
196900,-2635
197000,-2633
197100,-2631
197200,-2629
197300,-2637
197400,-2613
197500,-2604
197600,-2601
197700,-2601
197800,-2594
197900,-2586
198000,-2585
198100,-2592
198200,-2588
198300,-2587
198400,-2585
198500,-2592
198600,-2585
198700,-2574
198800,-2562
198900,-2557
199000,-2550
199100,-2537
199200,-2546
199300,-2540
199400,-2531
199500,-2521
199600,-2523
199700,-2520
199800,-2520
199900,-2519
200000,-2515
200100,-2510
200200,-2516
200300,-2505
200400,-2501
200500,-2490
200600,-2490
200700,-2495
200800,-2493
200900,-2492
201000,-2483
201100,-2486
201200,-2483
201300,-2482
201400,-2473
201500,-2475
201600,-2471
201700,-2473
201800,-2472
201900,-2467
202000,-2460
202100,-2467
202200,-2466
202300,-2464
202400,-2461
202500,-2459
202600,-2460
202700,-2473
202800,-2461
202900,-2451
203000,-2452
203100,-2452
203200,-2437
203300,-2440
203400,-2442
203500,-2430
203600,-2415
203700,-2413
203800,-2413
203900,-2415
204000,-2413
204100,-2417
204200,-2414
204300,-2419
204400,-2413
204500,-2419
204600,-2402
204700,-2390
204800,-2383
